id_class;id_student;id_subject;score;rank
94;17096;125;4;Trungbinh
95;17097;126;7;Kha
96;17098;127;5;Trungbinh
97;17099;128;6;Kha
98;17100;129;5;Trungbinh
99;17101;130;3;Truot
100;17102;131;6;Kha
101;17103;132;9;Xuat Sac
102;17104;133;7;Kha
103;17105;134;2;Truot
104;17106;135;1;Truot
105;17107;136;4;Trungbinh
106;17108;137;3;Truot
107;17109;138;3;Truot
108;17110;139;7;Kha
109;17111;140;6;Kha
110;17112;141;3;Truot
111;17113;142;1;Truot
112;17114;143;4;Trungbinh
113;17115;144;1;Truot
114;17116;145;9;Xuat Sac
115;17117;146;7;Kha
116;17118;147;9;Xuat Sac
117;17119;148;6;Kha
118;17120;149;8;Gioi
119;17121;150;7;Kha
120;17122;151;3;Truot
121;17123;152;2;Truot
122;17124;153;6;Kha
123;17125;154;4;Trungbinh
124;17126;155;9;Xuat Sac
125;17127;156;5;Trungbinh
126;17128;157;9;Xuat Sac
127;17129;158;4;Trungbinh
128;17130;159;3;Truot
129;17131;160;6;Kha
130;17132;161;6;Kha
131;17133;162;2;Truot
132;17134;163;2;Truot
133;17135;164;7;Kha
134;17136;165;4;Trungbinh
135;17137;166;6;Kha
136;17138;167;1;Truot
137;17139;168;9;Xuat Sac
138;17140;169;8;Gioi
139;17141;170;9;Xuat Sac
140;17142;171;5;Trungbinh
141;17143;172;7;Kha
142;17144;173;7;Kha
143;17145;174;4;Trungbinh
144;17146;175;9;Xuat Sac
145;17147;176;4;Trungbinh
146;17148;177;7;Kha
147;17149;178;6;Kha
148;17150;179;5;Trungbinh
149;17151;180;7;Kha
150;17152;181;7;Kha
151;17153;182;2;Truot
152;17154;183;9;Xuat Sac
153;17155;184;8;Gioi
154;17156;185;4;Trungbinh
155;17157;186;2;Truot
156;17158;187;2;Truot
157;17159;188;2;Truot
158;17160;189;1;Truot
159;17161;190;9;Xuat Sac
160;17162;191;3;Truot
161;17163;192;4;Trungbinh
162;17164;193;6;Kha
163;17165;194;1;Truot
164;17166;195;2;Truot
165;17167;196;2;Truot
166;17168;197;7;Kha
167;17169;198;4;Trungbinh
168;17170;199;8;Gioi
169;17171;200;2;Truot
170;17172;1;5;Trungbinh
171;17173;2;3;Truot
172;17174;3;8;Gioi
173;17175;4;3;Truot
174;17176;5;9;Xuat Sac
175;17177;6;5;Trungbinh
176;17178;7;8;Gioi
177;17179;8;7;Kha
178;17180;9;4;Trungbinh
179;17181;10;7;Kha
180;17182;11;8;Gioi
181;17183;12;7;Kha
182;17184;13;5;Trungbinh
183;17185;14;3;Truot
184;17186;15;4;Trungbinh
185;17187;16;2;Truot
186;17188;17;5;Trungbinh
187;17189;18;6;Kha
188;17190;19;8;Gioi
189;17191;20;4;Trungbinh
190;17192;21;9;Xuat Sac
191;17193;22;8;Gioi
192;17194;23;8;Gioi
193;17195;24;3;Truot
194;17196;25;9;Xuat Sac
195;17197;26;6;Kha
196;17198;27;6;Kha
197;17199;28;4;Trungbinh
198;17200;29;1;Truot
199;17201;30;2;Truot
200;17202;31;2;Truot
201;17203;32;9;Xuat Sac
202;17204;33;7;Kha
203;17205;34;3;Truot
204;17206;35;7;Kha
205;17207;36;3;Truot
206;17208;37;2;Truot
207;17209;38;8;Gioi
208;17210;39;4;Trungbinh
209;17211;40;9;Xuat Sac
210;17212;41;2;Truot
211;17213;42;1;Truot
212;17214;43;8;Gioi
213;17215;44;4;Trungbinh
214;17216;45;1;Truot
215;17217;46;6;Kha
216;17218;47;5;Trungbinh
217;17219;48;4;Trungbinh
218;17220;49;2;Truot
219;17221;50;7;Kha
220;17222;51;1;Truot
221;17223;52;1;Truot
222;17224;53;4;Trungbinh
223;17225;54;5;Trungbinh
224;17226;55;5;Trungbinh
225;17227;56;1;Truot
226;17228;57;9;Xuat Sac
227;17229;58;4;Trungbinh
228;17230;59;2;Truot
229;17231;60;2;Truot
230;17232;61;5;Trungbinh
231;17233;62;2;Truot
232;17234;63;9;Xuat Sac
233;17235;64;6;Kha
234;17236;65;5;Trungbinh
235;17237;66;3;Truot
236;17238;67;1;Truot
237;17239;68;8;Gioi
238;17240;69;1;Truot
239;17241;70;5;Trungbinh
240;17242;71;1;Truot
241;17243;72;2;Truot
242;17244;73;9;Xuat Sac
243;17245;74;2;Truot
244;17246;75;5;Trungbinh
245;17247;76;6;Kha
246;17248;77;9;Xuat Sac
247;17249;78;1;Truot
248;17250;79;6;Kha
249;17251;80;8;Gioi
250;17252;81;2;Truot
251;17253;82;9;Xuat Sac
252;17254;83;4;Trungbinh
253;17255;84;8;Gioi
254;17256;85;9;Xuat Sac
255;17257;86;7;Kha
256;17258;87;6;Kha
257;17259;88;7;Kha
258;17260;89;4;Trungbinh
259;17261;90;5;Trungbinh
260;17262;91;2;Truot
261;17263;92;9;Xuat Sac
262;17264;93;2;Truot
263;17265;94;5;Trungbinh
264;17266;95;6;Kha
265;17267;96;2;Truot
266;17268;97;9;Xuat Sac
267;17269;98;5;Trungbinh
268;17270;99;4;Trungbinh
269;17271;100;3;Truot
270;17272;101;3;Truot
271;17273;102;6;Kha
272;17274;103;3;Truot
273;17275;104;8;Gioi
274;17276;105;4;Trungbinh
275;17277;106;6;Kha
276;17278;107;1;Truot
277;17279;108;5;Trungbinh
278;17280;109;7;Kha
279;17281;110;5;Trungbinh
280;17282;111;1;Truot
281;17283;112;6;Kha
282;17284;113;1;Truot
283;17285;114;3;Truot
284;17286;115;6;Kha
285;17287;116;5;Trungbinh
286;17288;117;8;Gioi
287;17289;118;8;Gioi
288;17290;119;3;Truot
289;17291;120;2;Truot
290;17292;121;1;Truot
291;17293;122;6;Kha
292;17294;123;5;Trungbinh
293;17295;124;6;Kha
294;17296;125;1;Truot
295;17297;126;1;Truot
296;17298;127;1;Truot
297;17299;128;8;Gioi
298;17300;129;5;Trungbinh
299;17301;130;1;Truot
300;17302;131;4;Trungbinh
301;17303;132;4;Trungbinh
302;17304;133;9;Xuat Sac
303;17305;134;8;Gioi
304;17306;135;4;Trungbinh
305;17307;136;5;Trungbinh
306;17308;137;4;Trungbinh
307;17309;138;9;Xuat Sac
308;17310;139;3;Truot
309;17311;140;1;Truot
310;17312;141;2;Truot
311;17313;142;7;Kha
312;17314;143;3;Truot
313;17315;144;7;Kha
314;17316;145;7;Kha
315;17317;146;6;Kha
316;17318;147;2;Truot
317;17319;148;4;Trungbinh
318;17320;149;9;Xuat Sac
319;17321;150;3;Truot
320;17322;151;9;Xuat Sac
321;17323;152;4;Trungbinh
322;17324;153;1;Truot
323;17325;154;2;Truot
324;17326;155;8;Gioi
325;17327;156;3;Truot
326;17328;157;7;Kha
327;17329;158;5;Trungbinh
328;17330;159;2;Truot
329;17331;160;8;Gioi
330;17332;161;2;Truot
331;17333;162;8;Gioi
332;17334;163;4;Trungbinh
333;17335;164;6;Kha
334;17336;165;9;Xuat Sac
335;17337;166;3;Truot
336;17338;167;5;Trungbinh
337;17339;168;8;Gioi
338;17340;169;6;Kha
339;17341;170;3;Truot
340;17342;171;5;Trungbinh
341;17343;172;6;Kha
342;17344;173;2;Truot
343;17345;174;7;Kha
344;17346;175;7;Kha
345;17347;176;4;Trungbinh
346;17348;177;1;Truot
347;17349;178;2;Truot
348;17350;179;8;Gioi
349;17351;180;7;Kha
350;17352;181;4;Trungbinh
351;17353;182;9;Xuat Sac
352;17354;183;1;Truot
353;17355;184;2;Truot
354;17356;185;8;Gioi
355;17357;186;1;Truot
356;17358;187;5;Trungbinh
357;17359;188;9;Xuat Sac
358;17360;189;7;Kha
359;17361;190;6;Kha
360;17362;191;4;Trungbinh
361;17363;192;9;Xuat Sac
362;17364;193;9;Xuat Sac
363;17365;194;4;Trungbinh
364;17366;195;5;Trungbinh
365;17367;196;6;Kha
366;17368;197;5;Trungbinh
367;17369;198;6;Kha
368;17370;199;4;Trungbinh
369;17371;200;6;Kha
370;17372;1;4;Trungbinh
371;17373;2;2;Truot
372;17374;3;2;Truot
373;17375;4;5;Trungbinh
374;17376;5;1;Truot
375;17377;6;3;Truot
376;17378;7;1;Truot
377;17379;8;2;Truot
378;17380;9;7;Kha
379;17381;10;1;Truot
380;17382;11;8;Gioi
381;17383;12;4;Trungbinh
382;17384;13;9;Xuat Sac
383;17385;14;6;Kha
384;17386;15;8;Gioi
385;17387;16;1;Truot
386;17388;17;6;Kha
387;17389;18;9;Xuat Sac
388;17390;19;5;Trungbinh
389;17391;20;2;Truot
390;17392;21;9;Xuat Sac
391;17393;22;4;Trungbinh
392;17394;23;3;Truot
393;17395;24;2;Truot
394;17396;25;2;Truot
395;17397;26;4;Trungbinh
396;17398;27;4;Trungbinh
397;17399;28;4;Trungbinh
398;17400;29;2;Truot
399;17401;30;5;Trungbinh
400;17402;31;8;Gioi
401;17403;32;4;Trungbinh
402;17404;33;7;Kha
403;17405;34;6;Kha
404;17406;35;2;Truot
405;17407;36;6;Kha
406;17408;37;2;Truot
407;17409;38;5;Trungbinh
408;17410;39;8;Gioi
409;17411;40;7;Kha
410;17412;41;4;Trungbinh
411;17413;42;1;Truot
412;17414;43;9;Xuat Sac
413;17415;44;7;Kha
414;17416;45;5;Trungbinh
415;17417;46;6;Kha
416;17418;47;6;Kha
417;17419;48;8;Gioi
418;17420;49;8;Gioi
419;17421;50;3;Truot
420;17422;51;2;Truot
421;17423;52;9;Xuat Sac
422;17424;53;8;Gioi
423;17425;54;1;Truot
424;17426;55;9;Xuat Sac
425;17427;56;3;Truot
426;17428;57;6;Kha
427;17429;58;8;Gioi
428;17430;59;4;Trungbinh
429;17431;60;4;Trungbinh
430;17432;61;3;Truot
431;17433;62;9;Xuat Sac
432;17434;63;1;Truot
433;17435;64;4;Trungbinh
434;17436;65;5;Trungbinh
435;17437;66;2;Truot
436;17438;67;9;Xuat Sac
437;17439;68;1;Truot
438;17440;69;2;Truot
439;17441;70;4;Trungbinh
440;17442;71;6;Kha
441;17443;72;4;Trungbinh
442;17444;73;5;Trungbinh
443;17445;74;8;Gioi
444;17446;75;6;Kha
445;17447;76;2;Truot
446;17448;77;5;Trungbinh
447;17449;78;4;Trungbinh
448;17450;79;8;Gioi
449;17451;80;8;Gioi
450;17452;81;1;Truot
451;17453;82;4;Trungbinh
452;17454;83;7;Kha
453;17455;84;5;Trungbinh
454;17456;85;5;Trungbinh
455;17457;86;7;Kha
456;17458;87;4;Trungbinh
457;17459;88;5;Trungbinh
458;17460;89;8;Gioi
459;17461;90;4;Trungbinh
460;17462;91;4;Trungbinh
461;17463;92;5;Trungbinh
462;17464;93;8;Gioi
463;17465;94;9;Xuat Sac
464;17466;95;4;Trungbinh
465;17467;96;4;Trungbinh
466;17468;97;6;Kha
467;17469;98;8;Gioi
468;17470;99;1;Truot
469;17471;100;5;Trungbinh
470;17472;101;2;Truot
471;17473;102;1;Truot
472;17474;103;2;Truot
473;17475;104;2;Truot
474;17476;105;5;Trungbinh
475;17477;106;4;Trungbinh
476;17478;107;5;Trungbinh
477;17479;108;1;Truot
478;17480;109;8;Gioi
479;17481;110;6;Kha
480;17482;111;2;Truot
481;17483;112;8;Gioi
482;17484;113;8;Gioi
483;17485;114;8;Gioi
484;17486;115;1;Truot
485;17487;116;2;Truot
486;17488;117;6;Kha
487;17489;118;1;Truot
488;17490;119;9;Xuat Sac
489;17491;120;6;Kha
490;17492;121;1;Truot
491;17493;122;9;Xuat Sac
492;17494;123;5;Trungbinh
493;17495;124;8;Gioi
494;17496;125;5;Trungbinh
495;17497;126;3;Truot
496;17498;127;5;Trungbinh
497;17499;128;2;Truot
498;17500;129;6;Kha
499;17501;130;4;Trungbinh
500;17502;131;8;Gioi
501;17503;132;3;Truot
502;17504;133;2;Truot
503;17505;134;5;Trungbinh
504;17506;135;1;Truot
505;17507;136;5;Trungbinh
506;17508;137;9;Xuat Sac
507;17509;138;2;Truot
508;17510;139;3;Truot
509;17511;140;6;Kha
510;17512;141;7;Kha
511;17513;142;7;Kha
512;17514;143;2;Truot
513;17515;144;7;Kha
514;17516;145;6;Kha
515;17517;146;7;Kha
516;17518;147;8;Gioi
517;17519;148;5;Trungbinh
518;17520;149;7;Kha
519;17521;150;6;Kha
520;17522;151;5;Trungbinh
521;17523;152;2;Truot
522;17524;153;8;Gioi
523;17525;154;9;Xuat Sac
524;17526;155;5;Trungbinh
525;17527;156;4;Trungbinh
526;17528;157;3;Truot
527;17529;158;6;Kha
528;17530;159;3;Truot
529;17531;160;2;Truot
530;17532;161;5;Trungbinh
531;17533;162;5;Trungbinh
532;17534;163;1;Truot
533;17535;164;2;Truot
534;17536;165;2;Truot
535;17537;166;5;Trungbinh
536;17538;167;9;Xuat Sac
537;17539;168;1;Truot
538;17540;169;1;Truot
539;17541;170;7;Kha
540;17542;171;7;Kha
541;17543;172;1;Truot
542;17544;173;5;Trungbinh
543;17545;174;7;Kha
544;17546;175;3;Truot
545;17547;176;2;Truot
546;17548;177;6;Kha
547;17549;178;4;Trungbinh
548;17550;179;2;Truot
549;17551;180;5;Trungbinh
550;17552;181;1;Truot
551;17553;182;8;Gioi
552;17554;183;8;Gioi
553;17555;184;3;Truot
554;17556;185;5;Trungbinh
555;17557;186;9;Xuat Sac
556;17558;187;4;Trungbinh
557;17559;188;4;Trungbinh
558;17560;189;2;Truot
559;17561;190;1;Truot
560;17562;191;6;Kha
561;17563;192;1;Truot
562;17564;193;3;Truot
563;17565;194;5;Trungbinh
564;17566;195;6;Kha
565;17567;196;2;Truot
566;17568;197;4;Trungbinh
567;17569;198;4;Trungbinh
568;17570;199;3;Truot
569;17571;200;6;Kha
570;17572;1;4;Trungbinh
571;17573;2;4;Trungbinh
572;17574;3;2;Truot
573;17575;4;1;Truot
574;17576;5;6;Kha
575;17577;6;5;Trungbinh
576;17578;7;3;Truot
577;17579;8;5;Trungbinh
578;17580;9;2;Truot
579;17581;10;1;Truot
580;17582;11;9;Xuat Sac
581;17583;12;3;Truot
582;17584;13;6;Kha
583;17585;14;3;Truot
584;17586;15;2;Truot
585;17587;16;1;Truot
586;17588;17;9;Xuat Sac
587;17589;18;6;Kha
588;17590;19;2;Truot
589;17591;20;2;Truot
590;17592;21;6;Kha
591;17593;22;3;Truot
592;17594;23;2;Truot
593;17595;24;2;Truot
594;17596;25;5;Trungbinh
595;17597;26;9;Xuat Sac
596;17598;27;1;Truot
597;17599;28;8;Gioi
598;17600;29;6;Kha
599;17601;30;9;Xuat Sac
600;17602;31;6;Kha
601;17603;32;9;Xuat Sac
602;17604;33;3;Truot
603;17605;34;1;Truot
604;17606;35;7;Kha
605;17607;36;7;Kha
606;17608;37;7;Kha
607;17609;38;3;Truot
608;17610;39;5;Trungbinh
609;17611;40;8;Gioi
610;17612;41;1;Truot
611;17613;42;8;Gioi
612;17614;43;2;Truot
613;17615;44;5;Trungbinh
614;17616;45;4;Trungbinh
615;17617;46;9;Xuat Sac
616;17618;47;2;Truot
617;17619;48;1;Truot
618;17620;49;7;Kha
619;17621;50;1;Truot
620;17622;51;2;Truot
621;17623;52;8;Gioi
622;17624;53;1;Truot
623;17625;54;8;Gioi
624;17626;55;9;Xuat Sac
625;17627;56;6;Kha
626;17628;57;5;Trungbinh
627;17629;58;9;Xuat Sac
628;17630;59;4;Trungbinh
629;17631;60;9;Xuat Sac
630;17632;61;6;Kha
631;17633;62;7;Kha
632;17634;63;4;Trungbinh
633;17635;64;7;Kha
634;17636;65;9;Xuat Sac
635;17637;66;3;Truot
636;17638;67;5;Trungbinh
637;17639;68;8;Gioi
638;17640;69;2;Truot
639;17641;70;1;Truot
640;17642;71;9;Xuat Sac
641;17643;72;8;Gioi
642;17644;73;1;Truot
643;17645;74;1;Truot
644;17646;75;3;Truot
645;17647;76;7;Kha
646;17648;77;4;Trungbinh
647;17649;78;1;Truot
648;17650;79;5;Trungbinh
649;17651;80;7;Kha
650;17652;81;6;Kha
651;17653;82;2;Truot
652;17654;83;5;Trungbinh
653;17655;84;4;Trungbinh
654;17656;85;7;Kha
655;17657;86;1;Truot
656;17658;87;2;Truot
657;17659;88;5;Trungbinh
658;17660;89;6;Kha
659;17661;90;7;Kha
660;17662;91;8;Gioi
661;17663;92;9;Xuat Sac
662;17664;93;8;Gioi
663;17665;94;3;Truot
664;17666;95;9;Xuat Sac
665;17667;96;5;Trungbinh
666;17668;97;5;Trungbinh
667;17669;98;3;Truot
668;17670;99;7;Kha
669;17671;100;7;Kha
670;17672;101;1;Truot
671;17673;102;8;Gioi
672;17674;103;6;Kha
673;17675;104;1;Truot
674;17676;105;7;Kha
675;17677;106;8;Gioi
676;17678;107;2;Truot
677;17679;108;5;Trungbinh
678;17680;109;1;Truot
679;17681;110;2;Truot
680;17682;111;3;Truot
681;17683;112;7;Kha
682;17684;113;8;Gioi
683;17685;114;1;Truot
684;17686;115;7;Kha
685;17687;116;5;Trungbinh
686;17688;117;8;Gioi
687;17689;118;2;Truot
688;17690;119;4;Trungbinh
689;17691;120;3;Truot
690;17692;121;3;Truot
691;17693;122;9;Xuat Sac
692;17694;123;4;Trungbinh
693;17695;124;6;Kha
694;17696;125;3;Truot
695;17697;126;8;Gioi
696;17698;127;4;Trungbinh
697;17699;128;2;Truot
698;17700;129;9;Xuat Sac
699;17701;130;8;Gioi
700;17702;131;9;Xuat Sac
701;17703;132;1;Truot
702;17704;133;5;Trungbinh
703;17705;134;9;Xuat Sac
704;17706;135;7;Kha
705;17707;136;5;Trungbinh
706;17708;137;9;Xuat Sac
707;17709;138;3;Truot
708;17710;139;4;Trungbinh
709;17711;140;1;Truot
710;17712;141;6;Kha
711;17713;142;6;Kha
712;17714;143;6;Kha
713;17715;144;3;Truot
714;17716;145;2;Truot
715;17717;146;3;Truot
716;17718;147;5;Trungbinh
717;17719;148;9;Xuat Sac
718;17720;149;9;Xuat Sac
719;17721;150;1;Truot
720;17722;151;1;Truot
721;17723;152;7;Kha
722;17724;153;8;Gioi
723;17725;154;9;Xuat Sac
724;17726;155;6;Kha
725;17727;156;6;Kha
726;17728;157;8;Gioi
727;17729;158;3;Truot
728;17730;159;6;Kha
729;17731;160;8;Gioi
730;17732;161;4;Trungbinh
731;17733;162;9;Xuat Sac
732;17734;163;1;Truot
733;17735;164;7;Kha
734;17736;165;6;Kha
735;17737;166;6;Kha
736;17738;167;8;Gioi
737;17739;168;5;Trungbinh
738;17740;169;4;Trungbinh
739;17741;170;7;Kha
740;17742;171;4;Trungbinh
741;17743;172;4;Trungbinh
742;17744;173;1;Truot
743;17745;174;2;Truot
744;17746;175;6;Kha
745;17747;176;2;Truot
746;17748;177;8;Gioi
747;17749;178;1;Truot
748;17750;179;6;Kha
749;17751;180;7;Kha
750;17752;181;3;Truot
751;17753;182;8;Gioi
752;17754;183;5;Trungbinh
753;17755;184;8;Gioi
754;17756;185;5;Trungbinh
755;17757;186;6;Kha
756;17758;187;5;Trungbinh
757;17759;188;5;Trungbinh
758;17760;189;9;Xuat Sac
759;17761;190;8;Gioi
760;17762;191;5;Trungbinh
761;17763;192;4;Trungbinh
762;17764;193;4;Trungbinh
763;17765;194;9;Xuat Sac
764;17766;195;8;Gioi
765;17767;196;8;Gioi
766;17768;197;5;Trungbinh
767;17769;198;6;Kha
768;17770;199;4;Trungbinh
769;17771;200;1;Truot
770;17772;1;5;Trungbinh
771;17773;2;2;Truot
772;17774;3;9;Xuat Sac
773;17775;4;4;Trungbinh
774;17776;5;5;Trungbinh
775;17777;6;7;Kha
776;17778;7;7;Kha
777;17779;8;1;Truot
778;17780;9;5;Trungbinh
779;17781;10;8;Gioi
780;17782;11;5;Trungbinh
781;17783;12;3;Truot
782;17784;13;5;Trungbinh
783;17785;14;5;Trungbinh
784;17786;15;8;Gioi
785;17787;16;4;Trungbinh
786;17788;17;6;Kha
787;17789;18;4;Trungbinh
788;17790;19;2;Truot
789;17791;20;5;Trungbinh
790;17792;21;3;Truot
791;17793;22;5;Trungbinh
792;17794;23;6;Kha
793;17795;24;6;Kha
794;17796;25;7;Kha
795;17797;26;9;Xuat Sac
796;17798;27;1;Truot
797;17799;28;7;Kha
798;17800;29;7;Kha
799;17801;30;6;Kha
800;17802;31;9;Xuat Sac
801;17803;32;9;Xuat Sac
802;17804;33;4;Trungbinh
803;17805;34;3;Truot
804;17806;35;8;Gioi
805;17807;36;9;Xuat Sac
806;17808;37;7;Kha
807;17809;38;1;Truot
808;17810;39;9;Xuat Sac
809;17811;40;1;Truot
810;17812;41;6;Kha
811;17813;42;2;Truot
812;17814;43;2;Truot
813;17815;44;5;Trungbinh
814;17816;45;6;Kha
815;17817;46;6;Kha
816;17818;47;1;Truot
817;17819;48;8;Gioi
818;17820;49;3;Truot
819;17821;50;8;Gioi
820;17822;51;7;Kha
821;17823;52;7;Kha
822;17824;53;2;Truot
823;17825;54;8;Gioi
824;17826;55;8;Gioi
825;17827;56;2;Truot
826;17828;57;7;Kha
827;17829;58;6;Kha
828;17830;59;7;Kha
829;17831;60;9;Xuat Sac
830;17832;61;2;Truot
831;17833;62;9;Xuat Sac
832;17834;63;3;Truot
833;17835;64;5;Trungbinh
834;17836;65;9;Xuat Sac
835;17837;66;8;Gioi
836;17838;67;7;Kha
837;17839;68;3;Truot
838;17840;69;4;Trungbinh
839;17841;70;1;Truot
840;17842;71;3;Truot
841;17843;72;6;Kha
842;17844;73;1;Truot
843;17845;74;2;Truot
844;17846;75;5;Trungbinh
845;17847;76;9;Xuat Sac
846;17848;77;4;Trungbinh
847;17849;78;4;Trungbinh
848;17850;79;6;Kha
849;17851;80;4;Trungbinh
850;17852;81;7;Kha
851;17853;82;4;Trungbinh
852;17854;83;2;Truot
853;17855;84;7;Kha
854;17856;85;2;Truot
855;17857;86;1;Truot
856;17858;87;6;Kha
857;17859;88;4;Trungbinh
858;17860;89;7;Kha
859;17861;90;1;Truot
860;17862;91;6;Kha
861;17863;92;9;Xuat Sac
862;17864;93;4;Trungbinh
863;17865;94;1;Truot
864;17866;95;4;Trungbinh
865;17867;96;1;Truot
866;17868;97;2;Truot
867;17869;98;6;Kha
868;17870;99;9;Xuat Sac
869;17871;100;2;Truot
870;17872;101;5;Trungbinh
871;17873;102;4;Trungbinh
872;17874;103;1;Truot
873;17875;104;8;Gioi
874;17876;105;1;Truot
875;17877;106;7;Kha
876;17878;107;9;Xuat Sac
877;17879;108;5;Trungbinh
878;17880;109;5;Trungbinh
879;17881;110;6;Kha
880;17882;111;2;Truot
881;17883;112;7;Kha
882;17884;113;9;Xuat Sac
883;17885;114;9;Xuat Sac
884;17886;115;6;Kha
885;17887;116;1;Truot
886;17888;117;5;Trungbinh
887;17889;118;1;Truot
888;17890;119;7;Kha
889;17891;120;5;Trungbinh
890;17892;121;3;Truot
891;17893;122;9;Xuat Sac
892;17894;123;1;Truot
893;17895;124;4;Trungbinh
894;17896;125;9;Xuat Sac
895;17897;126;2;Truot
896;17898;127;3;Truot
897;17899;128;7;Kha
898;17900;129;7;Kha
899;17901;130;6;Kha
900;17902;131;7;Kha
901;17903;132;1;Truot
902;17904;133;4;Trungbinh
903;17905;134;7;Kha
904;17906;135;8;Gioi
905;17907;136;2;Truot
906;17908;137;7;Kha
907;17909;138;5;Trungbinh
908;17910;139;1;Truot
909;17911;140;7;Kha
910;17912;141;7;Kha
911;17913;142;6;Kha
912;17914;143;9;Xuat Sac
913;17915;144;7;Kha
914;17916;145;6;Kha
915;17917;146;2;Truot
916;17918;147;4;Trungbinh
917;17919;148;4;Trungbinh
918;17920;149;1;Truot
919;17921;150;7;Kha
920;17922;151;7;Kha
921;17923;152;2;Truot
922;17924;153;5;Trungbinh
923;17925;154;7;Kha
924;17926;155;2;Truot
925;17927;156;7;Kha
926;17928;157;6;Kha
927;17929;158;8;Gioi
928;17930;159;3;Truot
929;17931;160;8;Gioi
930;17932;161;5;Trungbinh
931;17933;162;1;Truot
932;17934;163;2;Truot
933;17935;164;9;Xuat Sac
934;17936;165;7;Kha
935;17937;166;6;Kha
936;17938;167;4;Trungbinh
937;17939;168;1;Truot
938;17940;169;9;Xuat Sac
939;17941;170;4;Trungbinh
940;17942;171;5;Trungbinh
941;17943;172;7;Kha
942;17944;173;1;Truot
943;17945;174;7;Kha
944;17946;175;6;Kha
945;17947;176;4;Trungbinh
946;17948;177;4;Trungbinh
947;17949;178;3;Truot
948;17950;179;3;Truot
949;17951;180;8;Gioi
950;17952;181;2;Truot
951;17953;182;4;Trungbinh
952;17954;183;3;Truot
953;17955;184;1;Truot
954;17956;185;3;Truot
955;17957;186;9;Xuat Sac
956;17958;187;2;Truot
957;17959;188;5;Trungbinh
958;17960;189;2;Truot
959;17961;190;7;Kha
960;17962;191;2;Truot
961;17963;192;7;Kha
962;17964;193;2;Truot
963;17965;194;5;Trungbinh
964;17966;195;7;Kha
965;17967;196;5;Trungbinh
966;17968;197;1;Truot
967;17969;198;2;Truot
968;17970;199;8;Gioi
969;17971;200;1;Truot
970;17972;1;1;Truot
971;17973;2;1;Truot
972;17974;3;8;Gioi
973;17975;4;1;Truot
974;17976;5;3;Truot
975;17977;6;6;Kha
976;17978;7;6;Kha
977;17979;8;5;Trungbinh
978;17980;9;9;Xuat Sac
979;17981;10;1;Truot
980;17982;11;3;Truot
981;17983;12;4;Trungbinh
982;17984;13;1;Truot
983;17985;14;3;Truot
984;17986;15;8;Gioi
985;17987;16;2;Truot
986;17988;17;7;Kha
987;17989;18;8;Gioi
988;17990;19;9;Xuat Sac
989;17991;20;6;Kha
990;17992;21;3;Truot
991;17993;22;8;Gioi
992;17994;23;8;Gioi
993;17995;24;5;Trungbinh
994;17996;25;5;Trungbinh
995;17997;26;6;Kha
996;17998;27;7;Kha
997;17999;28;2;Truot
998;18000;29;5;Trungbinh
999;18001;30;2;Truot
1000;18002;31;8;Gioi
1;18003;33;2;Truot
2;18004;34;3;Truot
3;18005;35;1;Truot
4;18006;36;2;Truot
5;18007;37;9;Xuat Sac
6;18008;38;6;Kha
7;18009;39;9;Xuat Sac
8;18010;40;7;Kha
9;18011;41;3;Truot
10;18012;42;6;Kha
11;18013;43;5;Trungbinh
12;18014;44;8;Gioi
13;18015;45;9;Xuat Sac
14;18016;46;3;Truot
15;18017;47;7;Kha
16;18018;48;1;Truot
17;18019;49;7;Kha
18;18020;50;4;Trungbinh
19;18021;51;9;Xuat Sac
20;18022;52;5;Trungbinh
21;18023;53;6;Kha
22;18024;54;2;Truot
23;18025;55;2;Truot
24;18026;56;7;Kha
25;18027;57;8;Gioi
26;18028;58;9;Xuat Sac
27;18029;59;1;Truot
28;18030;60;9;Xuat Sac
29;18031;61;6;Kha
30;18032;62;8;Gioi
31;18033;63;2;Truot
32;18034;64;9;Xuat Sac
33;18035;65;6;Kha
34;18036;66;4;Trungbinh
35;18037;67;3;Truot
36;18038;68;3;Truot
37;18039;69;5;Trungbinh
38;18040;70;5;Trungbinh
39;18041;71;4;Trungbinh
40;18042;72;6;Kha
41;18043;73;7;Kha
42;18044;74;6;Kha
43;18045;75;2;Truot
44;18046;76;8;Gioi
45;18047;77;4;Trungbinh
46;18048;78;9;Xuat Sac
47;18049;79;8;Gioi
48;18050;80;9;Xuat Sac
49;18051;81;8;Gioi
50;18052;82;7;Kha
51;18053;83;1;Truot
52;18054;84;3;Truot
53;18055;85;8;Gioi
54;18056;86;6;Kha
55;18057;87;7;Kha
56;18058;88;4;Trungbinh
57;18059;89;1;Truot
58;18060;90;9;Xuat Sac
59;18061;91;5;Trungbinh
60;18062;92;2;Truot
61;18063;93;5;Trungbinh
62;18064;94;5;Trungbinh
63;18065;95;7;Kha
64;18066;96;6;Kha
65;18067;97;7;Kha
66;18068;98;4;Trungbinh
67;18069;99;8;Gioi
68;18070;100;1;Truot
69;18071;101;6;Kha
70;18072;102;9;Xuat Sac
71;18073;103;6;Kha
72;18074;104;4;Trungbinh
73;18075;105;2;Truot
74;18076;106;1;Truot
